Region,Product,Date,Sales,Discount%,Discount,Total
South,Game3,43531,8847.258265,0.09115031,806.4303328,8040.827932
North,Game5,43531,8430.462394,0.096991562,817.6837163,7612.778678
South,Dyno5,43531,8479.031912,0.045314079,384.219524,8094.812388
South,Game7,43531,8788.143347,0.077562795,681.6329603,8106.510387
East,Game7,43531,7813.926424,0.069493356,543.0159693,7270.910455
North,Board3,43531,8136.089208,0.036281196,295.187046,7840.902162
North,Game6,43531,8392.813208,0.064982402,545.385164,7847.428044
North,Dyno2,43531,8092.658877,0.02316214,187.4432983,7905.215579
North,Board2,43531,8174.223562,0.043743476,357.5689506,7816.654611
North,Game3,43531,8448.864417,0.078062235,659.5372416,7789.327175
West,Game9,43531,8434.985989,0.013530273,114.1276625,8320.858326
South,Prod T,43531,8767.661059,0.043749718,383.5826973,8384.078362
North,Game7,43531,8646.565883,0.082995691,717.6277063,7928.938177
South,Game4,43531,8638.509734,0.080952776,699.311345,7939.198389
North,Game4,43531,8458.690192,0.097966908,828.6717276,7630.018464
North,Game9,43531,8080.800339,0.035694782,288.4424061,7792.357933
South,Game2,43531,8715.225286,0.086508494,753.9410146,7961.284271
North,Board5,43531,8647.246715,0.06832883,590.8562519,8056.390463
North,Game4,43531,8241.818884,0.067083001,552.8859471,7688.932937
South,Game3,43531,8785.149721,0.021366304,187.7061753,8597.443546
North,Game4,43531,8192.778521,0.059212144,485.1119791,7707.666542
North,Game7,43531,8399.89293,0.006088623,51.14377809,8348.749152
South,Game8,43531,8609.097473,0.002768473,23.83405119,8585.263422
North,Game2,43531,8054.589515,0.089883204,723.9723088,7330.617206
West,Board3,43531,8200.502933,0.032543979,266.8769925,7933.625941
North,Game4,43531,8215.723057,0.038611717,317.2231721,7898.499885
West,Prod T,43531,8108.160823,0.028201789,228.6646381,7879.496185
North,Board2,43531,8320.371946,0.075878498,631.337323,7689.034623
North,Board2,43531,8240.823571,0.091755466,756.1406036,7484.682967
West,Board3,43531,8161.974382,0.000760625,6.208198807,8155.766183
North,Dyno5,43531,8008.992505,0.075114858,601.5943316,7407.398173
East,Game3,43531,7847.933422,0.021943215,172.2088901,7675.724532
North,Game6,43531,8686.915938,0.080898887,702.7618347,7984.154103
East,Board1,43531,7804.824011,0.064872758,506.3204613,7298.50355
North,Dyno4,43531,8372.488688,0.071648943,599.8799662,7772.608722
South,Board2,43531,8589.440089,0.001304286,11.20308996,8578.236999
East,Dyno2,43531,7894.148483,0.087359705,689.6304791,7204.518004
North,Game4,43531,7996.767594,0.073285647,586.0482859,7410.719308
North,Game8,43531,8240.667861,0.086740846,714.8025053,7525.865356
South,Game9,43531,8667.103425,0.047881745,414.9960321,8252.107393
South,Game4,43531,8539.235291,0.073686096,629.222908,7910.012383
North,Board2,43531,8256.801317,0.049392196,407.8215531,7848.979764
East,Game2,43531,7974.592156,0.029198355,232.844976,7741.74718
North,Dyno4,43531,8265.304961,0.043408611,358.7854092,7906.519552
West,Dyno1,43531,8291.066973,0.083707939,694.0281262,7597.038847
North,Game10,43531,8329.36119,0.088099169,733.8097968,7595.551393
North,Game10,43531,7943.542244,0.024520329,194.7782686,7748.763975
North,Game1,43531,8300.167033,0.006455958,53.58553225,8246.581501
West,Game10,43531,8739.171955,0.000467836,4.088495391,8735.08346
North,Game1,43531,8487.237153,0.097554724,827.9700793,7659.267074
South,Board5,43531,8295.349427,0.077004928,638.7827818,7656.566645
North,Game10,43531,8354.282355,0.063581497,531.1777781,7823.104577
North,Game5,43531,8483.799999,0.031222476,264.8852386,8218.91476
East,Dyno1,43531,7912.218473,0.021638641,171.2096514,7741.008822
North,Game8,43531,8530.674775,0.028330528,241.6785189,8288.996256
South,Dyno2,43531,8392.546921,0.040636814,341.0463721,8051.500549
North,Game7,43531,8635.282564,0.002933708,25.33339527,8609.949169
North,Dyno1,43531,8630.487991,0.028090109,242.4313492,8388.056642
South,Dyno2,43531,8510.695145,0.084283598,717.3120056,7793.383139
South,Prod T,43531,8591.729636,0.013798374,118.5518952,8473.177741
North,Game9,43531,8336.818918,0.000908367,7.57288899,8329.246029
West,Game1,43531,8302.756787,0.091105874,756.4299096,7546.326877
North,Game4,43531,8406.826189,0.024380857,204.9656261,8201.860563
North,Dyno1,43531,8382.759714,0.096326809,807.4844947,7575.275219
North,Dyno1,43531,8300.653871,0.044853434,372.3128318,7928.341039
East,Dyno5,43531,7781.899267,0.089496936,696.4561436,7085.443123
North,Dyno4,43531,8209.343014,0.099460435,816.5048261,7392.838188
North,Prod T,43531,8516.100849,0.054113051,460.8321977,8055.268651
North,Board3,43531,8321.050937,0.010335414,86.00150636,8235.049431
North,Game2,43531,8369.796426,0.049719384,416.1411264,7953.6553
North,Game3,43531,8693.844484,0.055750205,484.6836158,8209.160868
North,Game6,43531,8691.349361,0.060758356,528.0720962,8163.277265
North,Board4,43531,8025.120144,0.067504436,541.7312121,7483.388932
North,Game4,43531,7960.571432,0.036674627,291.9509845,7668.620447
East,Game1,43531,7883.592498,0.002714769,21.40213183,7862.190366
North,Dyno4,43531,8238.382857,0.02493847,205.4526597,8032.930197
North,Game7,43531,8403.190485,0.013522777,113.6344676,8289.556017
West,Game5,43531,8090.975527,0.023728649,191.9879204,7898.987607
North,Board4,43531,8367.071762,0.050491835,422.4688056,7944.602956
South,Dyno1,43531,8467.153197,0.094544336,800.5213736,7666.631823
North,Board5,43531,8410.889807,0.074610996,627.5448658,7783.344941
North,Board2,43531,8433.388092,0.092536022,780.3921856,7652.995906
North,Board2,43531,8453.945434,0.042051612,355.5020325,8098.443401
South,Game1,43531,8572.846895,0.081534971,698.9868254,7873.86007
East,Game6,43531,7879.42239,0.072965852,574.928771,7304.493619
East,Dyno5,43531,7411.704386,0.006541053,48.48035298,7363.224033
East,Dyno4,43531,7490.137501,0.031420325,235.3425541,7254.794947
North,Game1,43531,8334.282278,0.096148938,801.3323924,7532.949886
West,Game6,43531,8488.619757,0.024323398,206.4720784,8282.147679
East,Board5,43531,7700.228593,0.034679104,267.0370275,7433.191566
North,Game6,43531,8276.072007,0.014058048,116.3454186,8159.726588
West,Game2,43531,8439.244734,0.09644541,813.9264179,7625.318316
West,Prod T,43531,8461.259072,0.015727134,133.0713562,8328.187716
West,Game9,43531,8375.091757,0.073839287,618.4108058,7756.680951
West,Game8,43531,8177.756924,0.063578587,519.9302285,7657.826696
North,Dyno1,43531,8258.181825,0.049611196,409.6982748,7848.48355
West,Dyno2,43531,8385.021019,0.09672657,811.0543242,7573.966695
South,Game1,43531,8625.25831,0.02469315,212.9847967,8412.273513
North,Game3,43531,8381.768481,0.003750922,31.43936317,8350.329118
North,Game9,43531,8351.414895,0.044773928,373.9256461,7977.489249
North,Prod T,43531,8184.822844,0.020441767,167.3122445,8017.510599
North,Game10,43531,8335.94428,0.00825307,68.79712859,8267.147151
West,Game10,43531,8286.375182,0.036406632,301.6790157,7984.696166
East,Game7,43531,7579.278093,0.052351371,396.7855963,7182.492497
North,Game3,43531,8466.303917,0.067514065,571.5945946,7894.709322
North,Dyno2,43531,8569.10245,0.0225809,193.4980465,8375.604403
South,Game8,43531,8366.792584,0.043029004,360.0147491,8006.777835
North,Board1,43531,8199.094047,0.070381706,577.0662282,7622.027819
South,Game9,43531,8572.186399,0.064654151,554.2274377,8017.958961
South,Game7,43531,8296.123361,0.076583156,635.3433098,7660.780051
North,Game4,43531,8212.262226,0.098402713,808.1088855,7404.15334
North,Game3,43531,8545.394975,0.033861002,289.3556341,8256.039341
West,Game9,43531,8217.286193,0.074894548,615.4299316,7601.856261
North,Prod T,43531,8651.977295,0.057404579,496.6631142,8155.314181
South,Game8,43531,8407.571467,0.019244254,161.7974412,8245.774026
North,Board2,43531,8040.583594,0.088218867,709.3311758,7331.252418
East,Prod T,43531,7622.309999,0.011647172,88.77835381,7533.531645
North,Game4,43531,8320.197121,0.016912023,140.7113673,8179.485754
West,Prod T,43531,8497.597619,0.037152122,315.7037866,8181.893832
East,Game7,43531,7770.645248,0.03279858,254.8661265,7515.779121
North,Board2,43531,8447.912915,0.003067755,25.91612629,8421.996789
North,Game10,43531,8491.413109,0.038157834,324.0139304,8167.399179
North,Game9,43531,8339.074012,0.020367569,169.8466628,8169.227349
North,Dyno2,43531,8485.677569,0.079720813,676.4851126,7809.192456
North,Game9,43531,8414.498726,0.053649361,451.432477,7963.066249
North,Board4,43531,8158.366758,0.006406006,52.26254941,8106.104209
South,Game7,43531,8395.828212,0.073649404,618.347742,7777.48047
North,Dyno2,43531,8788.577759,0.092842072,815.949765,7972.627994
North,Dyno2,43531,8382.249961,0.040065059,335.8353394,8046.414622
North,Dyno4,43531,8334.119084,0.096053685,800.5228489,7533.596235
South,Game1,43531,8484.319783,0.094424214,801.1252271,7683.194556
North,Game4,43531,8581.195459,0.021117687,181.2149967,8399.980462
West,Dyno5,43531,8617.546507,0.075564044,651.1766636,7966.369843
North,Dyno5,43531,8450.613969,0.056139978,474.417284,7976.196685
North,Board4,43531,8390.097683,0.041866064,351.2603654,8038.837318
North,Game10,43531,8616.822183,0.083324488,717.9922937,7898.829889
North,Board5,43531,8382.633008,0.085977012,720.7137369,7661.919271
South,Prod T,43531,8803.689397,0.068901005,606.5830511,8197.106346
North,Prod T,43531,8533.313025,0.029545489,252.1209049,8281.19212
West,Dyno2,43531,8347.778725,0.02875532,240.0430524,8107.735673
West,Dyno5,43531,8324.336202,0.053501449,445.3640523,7878.97215
South,Dyno1,43531,8518.430029,0.04806817,409.4653416,8108.964687
North,Board3,43531,8549.943185,0.041967598,358.8205747,8191.12261
East,Dyno4,43531,7927.446811,0.063479374,503.22936,7424.217451
East,Game9,43531,7964.553976,0.087716623,698.6237751,7265.930201
East,Board2,43531,7964.150813,0.077767444,619.3516546,7344.799158
North,Game5,43531,8476.611668,0.052389982,444.0895308,8032.522137
West,Game10,43531,8299.153329,0.089546851,743.1630454,7555.990284
South,Game3,43531,8798.735237,0.053589945,471.5237343,8327.211503
North,Game9,43531,8714.948552,0.094758761,825.8177265,7889.130825
South,Game7,43531,8716.877806,0.04601815,401.1345899,8315.743216
West,Dyno5,43531,8076.814764,0.039764216,321.1682052,7755.646559
North,Game8,43531,8222.55097,0.080977181,665.8389951,7556.711975
North,Dyno5,43531,8384.289312,0.023492162,196.9650816,8187.32423
North,Game1,43531,8363.587547,0.070548495,590.0385102,7773.549037
North,Game1,43531,8248.683618,0.061754279,509.3915135,7739.292105
South,Game10,43531,8723.856155,0.0402304,350.9642204,8372.891935
North,Board4,43531,8287.340849,0.018351747,152.087184,8135.253665
North,Game5,43531,8619.45536,0.039190749,337.8029088,8281.652451
North,Game8,43531,8406.840744,0.000834792,7.017961454,8399.822783
South,Game2,43531,8831.017398,0.03762509,332.2678284,8498.74957
West,Dyno4,43531,7831.708185,0.053634734,420.0515814,7411.656604
East,Game9,43531,8377.543286,0.002414141,20.22457051,8357.318715
East,Game4,43531,7670.775871,0.031777663,243.7593305,7427.016541
North,Game3,43531,8452.692966,0.083658577,707.1402641,7745.552702
East,Board3,43531,7207.821432,0.045398944,327.2274794,6880.593953
North,Prod T,43531,7996.413261,0.060447743,483.3651305,7513.048131
North,Game7,43531,8431.922403,0.030679776,258.6894928,8173.23291
North,Dyno1,43531,8312.005421,0.063252368,525.7540247,7786.251396
East,Game5,43531,7799.021933,0.025440991,198.4148438,7600.607089
North,Game8,43531,8258.777335,0.044503922,367.5479795,7891.229355
West,Dyno2,43531,7829.239022,0.038681682,302.848132,7526.39089
North,Game1,43531,8392.368382,0.026380933,221.3985041,8170.969878
North,Game3,43531,8591.4947,0.01259302,108.1928615,8483.301838
North,Game9,43531,8508.390765,0.03257503,277.1610806,8231.229684
North,Prod T,43531,8494.94012,0.043327877,368.0677207,8126.872399
East,Game4,43531,7802.916665,0.041383876,322.9149388,7480.001726
South,Game4,43531,8579.541202,0.070007333,600.6307953,7978.910407
North,Game9,43531,8121.845666,0.091192422,740.6507803,7381.194886
North,Board5,43531,8132.969117,0.002850576,23.18364795,8109.785469
North,Dyno4,43531,8418.253467,0.040572723,341.5514679,8076.701999
East,Game9,43531,7902.03507,0.056727459,448.2623695,7453.7727
North,Prod T,43531,8485.925675,0.009872591,83.77807114,8402.147604
North,Dyno1,43531,8650.853163,0.04787108,414.1256835,8236.727479
East,Board3,43531,7448.976498,0.033730771,251.2597217,7197.716776
North,Board5,43531,8261.319984,0.018562893,153.3539985,8107.965986
North,Board2,43531,8774.399836,0.083944402,736.5617432,8037.838093
South,Game5,43531,8656.970277,0.091044694,788.1712066,7868.79907
West,Dyno1,43531,8176.749669,0.079605162,650.911482,7525.838187
North,Game8,43531,8752.435957,0.017312363,151.5253513,8600.910606
North,Game1,43531,8202.18943,0.028625998,234.795855,7967.393575
North,Game10,43531,7995.516892,0.064345748,514.4775146,7481.039377
North,Game9,43531,8285.463657,0.082710626,685.2958825,7600.167775
North,Game4,43531,8303.950104,0.095726712,794.9098395,7509.040265
North,Game2,43531,8203.765185,0.021909008,179.7363547,8024.02883
West,Game10,43531,8160.219752,0.061491511,501.7842388,7658.435513
North,Dyno1,43531,8384.504965,0.08624251,723.1007559,7661.404209
North,Game8,43531,8299.23,0.034892441,289.58039,8009.64961
North,Dyno1,43531,8049.379231,0.085887548,691.3414463,7358.037785
East,Game3,43531,7655.275722,0.03469292,265.5838667,7389.691855
North,Game10,43531,8651.527816,0.031090178,268.9775374,8382.550279
North,Dyno5,43531,8502.346181,0.03875663,329.5222845,8172.823897
East,Game9,43531,7734.545172,0.067774495,524.2048958,7210.340276
North,Dyno4,43531,8424.934094,0.092040334,775.433752,7649.500342
North,Dyno1,43531,8231.250091,0.080542092,662.9620983,7568.287993
North,Board2,43531,8773.493706,0.044594509,391.2496445,8382.244061
West,Game2,43531,8153.471721,0.055243945,450.4299457,7703.041775
North,Board3,43531,8683.264437,0.057089728,495.7252063,8187.539231
South,Board3,43531,8423.837303,0.081802346,689.0896545,7734.747648
North,Dyno2,43531,8450.765796,0.023250017,196.4804442,8254.285352
North,Game1,43531,8326.769602,0.035580398,296.2697772,8030.499825
South,Board4,43531,8871.313478,0.053188656,471.8532376,8399.46024
East,Game6,43531,8021.489103,0.082705459,663.420939,7358.068164
West,Dyno5,43531,8609.216721,0.045592961,392.5196799,8216.697041
North,Board4,43531,8629.31305,0.093803193,809.4571209,7819.855929
West,Board4,43531,8261.169038,0.070043707,578.6429034,7682.526135
South,Board5,43531,8526.338325,0.074865071,638.32492,7888.013405
North,Dyno1,43531,8227.224832,0.078138645,642.8641983,7584.360634
North,Game1,43531,8537.36209,0.059820154,510.7063112,8026.655779
South,Board1,43531,8744.737246,0.01339012,117.0930838,8627.644162
North,Dyno2,43531,8000.962882,0.055976242,447.8638369,7553.099045
South,Dyno4,43531,8432.853236,0.021051784,177.5266047,8255.326631
South,Prod T,43531,8628.873476,0.047305703,408.1949222,8220.678554
North,Game7,43531,8066.385348,0.068759432,554.6400745,7511.745274
South,Board2,43531,8211.312993,0.083626313,686.6818321,7524.631161
West,Dyno4,43531,8526.803077,0.079451461,677.4669627,7849.336114
North,Game2,43531,8311.926722,0.086141252,715.9997742,7595.926948
North,Game3,43531,8306.600608,0.066160544,549.5692119,7757.031396
North,Game5,43531,8216.261534,0.046929713,385.5867931,7830.674741
North,Game4,43531,8312.168007,0.040106921,333.375468,7978.792539
North,Game8,43531,8382.567097,0.071461965,599.034717,7783.53238
South,Game3,43531,8684.548595,0.065954196,572.7824195,8111.766176
North,Dyno2,43531,8216.127314,0.014857312,122.0695674,8094.057747
North,Game6,43531,8161.284503,0.001215076,9.916584877,8151.367918
West,Board3,43531,8279.771674,0.09408223,778.9793832,7500.792291
East,Dyno2,43531,7644.597652,0.093085442,711.6007547,6932.996897
North,Dyno1,43531,8137.615342,0.044744065,364.1099876,7773.505354
North,Game9,43531,8439.533032,0.016410316,138.4954037,8301.037628
North,Board1,43531,8357.737607,0.098440822,822.7425578,7534.995049
West,Dyno2,43531,8320.883019,0.02186794,181.960571,8138.922448
North,Game3,43531,8100.571535,0.038612456,312.7829625,7787.788573
North,Game4,43531,8212.426346,0.044273128,363.5898049,7848.836541
North,Game9,43531,8536.279743,0.050459,430.7321381,8105.547605
West,Dyno1,43531,8403.244118,0.072081655,605.7197474,7797.524371
North,Game6,43531,7960.275241,0.076007996,605.0445712,7355.23067
North,Game5,43531,8495.088102,0.090463969,768.4993852,7726.588717
East,Board5,43531,7502.647237,0.039369164,295.3729461,7207.274291
North,Game6,43531,8285.709761,0.08150012,675.2863393,7610.423422
West,Dyno2,43531,8694.915782,0.005607931,48.76048679,8646.155295
South,Dyno4,43531,8534.083353,0.093010894,793.7627211,7740.320632
North,Game10,43531,8071.437588,0.083599504,674.7681795,7396.669409
North,Dyno5,43531,8475.504999,0.036505116,309.3992962,8166.105703
West,Board4,43531,8323.438432,0.052835898,439.7763459,7883.662086
South,Game5,43531,8868.51308,0.000813374,7.213416076,8861.299664
North,Dyno2,43531,8318.758471,0.072926957,606.6617402,7712.096731
North,Board2,43531,8206.951267,0.016692392,136.9936455,8069.957621
North,Game1,43531,8451.966456,0.07418989,627.0504652,7824.915991
North,Game6,43531,8476.034581,0.078679689,666.8917609,7809.14282
North,Board1,43531,8260.315798,0.00512515,42.33535785,8217.98044
North,Game2,43531,8310.17585,0.045761546,380.2864976,7929.889352
North,Game3,43531,8193.198537,0.012785756,104.7562401,8088.442297
South,Board4,43531,8451.925164,0.01142223,96.53983646,8355.385328
South,Game8,43531,8283.990594,0.007804567,64.65296249,8219.337632
North,Dyno4,43531,8213.725342,0.040797065,335.0958872,7878.629455
North,Board1,43531,8361.743172,0.02110314,176.4590367,8185.284135
South,Game3,43531,8607.328256,0.094827247,816.2092391,7791.119017
West,Board1,43531,8443.892437,0.077256123,652.3423895,7791.550047
North,Board1,43531,8546.192195,0.090720513,775.3149435,7770.877251
North,Game3,43531,8329.974067,0.096113079,800.6194533,7529.354614
North,Board1,43531,8546.480186,0.083729752,715.5946641,7830.885522
East,Board1,43531,7875.805852,0.051941794,409.0834862,7466.722366
South,Game1,43531,8741.058228,0.023117488,202.0713078,8538.98692
North,Dyno1,43531,8321.959582,0.045578493,379.3023766,7942.657205
South,Board5,43531,8620.065641,0.05795678,499.5912442,8120.474397
North,Game4,43531,8663.861469,0.052833398,457.741241,8206.120228
North,Prod T,43531,8164.379369,0.036651966,299.2405534,7865.138816
West,Dyno1,43531,8084.435452,0.072489925,586.0401217,7498.39533
North,Prod T,43531,8190.29415,0.087231993,714.455684,7475.838466
South,Game6,43531,8685.255059,0.041215113,357.9637676,8327.291291
North,Prod T,43531,8392.155446,0.080790338,678.005075,7714.150371
North,Board2,43531,8131.793352,0.057567263,468.12509,7663.668262
North,Dyno2,43531,8150.732371,0.08796523,716.9810506,7433.75132
South,Game3,43531,8507.361474,0.083316236,708.8013372,7798.560137
South,Game8,43531,8635.466473,0.060281204,520.556317,8114.910156
South,Board1,43531,8219.545218,0.091502086,752.1055352,7467.439683
North,Game4,43531,8160.956843,0.037576412,306.6594746,7854.297368
North,Game3,43531,7947.314336,0.010633534,84.50803997,7862.806296
West,Game6,43531,8044.116512,0.05308881,427.0525769,7617.063935
West,Game1,43531,8430.821738,0.082522922,695.7360466,7735.085691
North,Dyno1,43531,8258.647565,0.073814104,609.604671,7649.042894
North,Board2,43531,8237.557712,0.097919731,806.6194341,7430.938278
West,Game4,43531,8345.977216,0.086315367,720.3860827,7625.591133
South,Game6,43531,8678.937956,0.076735775,665.9850273,8012.952929
North,Dyno4,43531,7908.350384,0.007615313,60.22456741,7848.125817
North,Game8,43531,8318.107509,0.09699092,806.7808987,7511.32661
West,Game6,43531,8279.285635,0.05574229,461.5063388,7817.779296
North,Game5,43531,8604.617217,0.032028827,275.5957939,8329.021423
North,Board1,43531,8429.829299,0.074352463,626.7785699,7803.050729
South,Board4,43531,8720.629827,0.035837084,312.5219413,8408.107886
South,Board2,43531,8239.396297,0.0056173,46.28315902,8193.113138
South,Prod T,43531,8786.4516,0.041561103,365.1746195,8421.276981
North,Game3,43531,8709.703435,0.078418053,682.9979827,8026.705452
South,Board1,43531,8201.168073,0.095625683,784.2422969,7416.925776
South,Board3,43531,8924.544191,0.081881385,730.7540405,8193.790151
North,Dyno4,43531,8280.347088,0.040958117,339.147427,7941.199661
South,Prod T,43531,8498.58206,0.008480194,72.06962706,8426.512433
North,Game2,43531,8613.984992,0.093694259,807.0809431,7806.904049
South,Board3,43531,8516.634311,0.049918579,425.1382863,8091.496025
South,Game3,43531,8611.156412,0.085746453,738.3761209,7872.780291
East,Game8,43531,7598.284538,0.001861998,14.14798839,7584.13655
South,Board2,43531,8286.542801,0.075687529,627.187947,7659.354854
North,Game7,43531,7959.170477,0.040254808,320.3948833,7638.775594
North,Game1,43531,8244.660747,0.049548629,408.5116385,7836.149109
North,Game6,43531,7995.732518,0.084294446,673.9958438,7321.736674
North,Game2,43531,8070.472807,0.080244333,647.6097112,7422.863096
North,Dyno5,43531,8958.68886,0.09778682,876.0416968,8082.647163
North,Board1,43531,8640.999347,0.097611547,843.4613106,7797.538036
North,Game1,43531,8223.512354,0.024041163,197.7028037,8025.80955
North,Dyno5,43531,8237.535915,0.053018176,436.7391263,7800.796789
South,Dyno4,43531,8382.783646,0.06154857,515.9483489,7866.835297
South,Dyno5,43531,8508.792836,0.095291807,810.8182443,7697.974592
South,Game9,43531,8422.061202,0.058033494,488.7616415,7933.29956
North,Board2,43531,8408.190661,0.060975303,512.6919701,7895.498691
East,Game6,43531,7684.388897,0.085792139,659.2601608,7025.128736
South,Board5,43531,8571.278268,0.067862441,581.6678685,7989.6104
North,Game2,43531,8271.261026,0.044201448,365.6017178,7905.659308
South,Board5,43531,8501.013161,0.002237874,19.02419355,8481.988967
North,Board1,43531,8648.869059,0.027635258,239.0137288,8409.85533
West,Dyno5,43531,8301.740977,0.036495349,302.9749373,7998.76604
North,Board5,43531,8338.146983,0.004614303,38.47473648,8299.672247
South,Game9,43531,8438.924017,0.09833047,829.8033637,7609.120653
North,Dyno2,43531,8788.297876,0.017704779,155.5948701,8632.703006
North,Board2,43531,8674.944233,0.053041938,460.1358569,8214.808376
North,Game4,43531,8536.92635,0.012105663,103.3451521,8433.581198
West,Board2,43531,8231.799842,0.031500902,259.3091181,7972.490724
South,Dyno1,43531,8761.853584,0.096582416,846.2409855,7915.612599
South,Board3,43531,8835.220633,0.074751241,660.4437071,8174.776926
North,Dyno4,43531,8252.455803,0.017161634,141.6256252,8110.830178
West,Board4,43531,8232.503497,0.027874405,229.4761363,8003.027361
West,Game6,43531,7931.9553,0.08116793,643.8203957,7288.134904
North,Game3,43531,8096.356152,0.07174042,580.8359914,7515.520161
East,Game7,43531,7575.880232,0.06639632,503.0105706,7072.869661
North,Game1,43531,8423.023751,0.033512002,282.2723916,8140.751359
North,Dyno4,43531,8538.751763,0.086322628,737.0874921,7801.664271
East,Game1,43531,7577.963947,0.052764258,399.8456449,7178.118302
West,Game1,43531,8254.978894,0.077593738,640.5346675,7614.444227
South,Dyno4,43531,8409.228191,0.060502712,508.7811126,7900.447078
South,Game4,43531,8177.512674,0.079763594,652.2677982,7525.244876
North,Game8,43531,8100.779995,0.065246239,528.5454242,7572.234571
North,Board2,43531,8234.847153,0.028157603,231.8735603,8002.973593
North,Game2,43531,8345.662409,0.089996833,751.0831894,7594.57922
West,Game2,43531,7996.846174,0.051192333,409.3772122,7587.468962
North,Board5,43531,8373.05838,0.078647796,658.5225895,7714.535791
North,Dyno2,43531,8465.349467,0.047576924,402.7552905,8062.594177
West,Prod T,43531,8346.577051,0.038876169,324.4829378,8022.094113
West,Game1,43531,8203.067698,0.076174512,624.8646785,7578.203019
North,Game1,43531,8424.698141,0.012556582,105.785417,8318.912724
South,Dyno1,43531,8614.7799,0.098764634,850.8355876,7763.944312
North,Game1,43531,8384.890639,0.093277055,782.1179039,7602.772735
North,Board5,43531,8621.267817,0.058091838,500.8252961,8120.442521
North,Game1,43531,8429.595313,0.042693517,359.8890744,8069.706239
North,Game9,43531,8450.681974,0.060678523,512.7749007,7937.907073
North,Game4,43531,8414.60758,0.040273784,338.8880881,8075.719492
West,Game7,43531,8388.16562,0.005053748,42.39167488,8345.773945
East,Prod T,43531,7932.790661,0.049945582,396.2078436,7536.582817
East,Dyno4,43531,7976.80564,0.090132808,718.9718887,7257.833751
North,Dyno1,43531,8474.138711,0.031015595,262.8304515,8211.308259
North,Dyno5,43531,8428.149475,0.028646604,241.4378632,8186.711612
South,Game5,43531,8370.923739,0.057013154,477.2527672,7893.670972
North,Game8,43531,8348.10576,0.016628642,138.8176641,8209.288096
South,Game9,43531,8361.948961,0.094289549,788.444395,7573.504566
West,Game2,43531,8613.951819,0.077762678,669.8439625,7944.107856
North,Dyno5,43531,8425.397716,0.061851367,521.1223629,7904.275353
South,Game10,43531,8700.990091,0.040616339,353.4023644,8347.587727
West,Game2,43531,8234.058068,0.08074139,664.8292932,7569.228775
North,Game6,43531,8661.234396,0.080626185,698.3222885,7962.912107
South,Prod T,43531,8415.867993,0.07305211,614.7969117,7801.071081
West,Board1,43531,8267.660281,0.064103372,529.9849051,7737.675376
North,Game6,43531,8590.309824,0.014813803,127.2551534,8463.054671
North,Game10,43531,8308.389638,0.007405671,61.52920194,8246.860436
North,Board3,43531,8220.362154,0.075823834,623.2993747,7597.062779
South,Dyno2,43531,8461.031755,0.051126044,432.5790797,8028.452675
North,Board1,43531,8260.690606,0.043904247,362.679403,7898.011203
South,Prod T,43531,8847.023671,0.045468148,402.2577778,8444.765893
West,Game8,43531,8256.15167,0.076393702,630.7179944,7625.433676
North,Board5,43531,8522.168924,0.017252801,147.0312868,8375.137637
North,Board4,43531,8321.394536,0.012249644,101.9341218,8219.460414
North,Prod T,43531,8299.326895,0.061444372,509.9469324,7789.379963
North,Game2,43531,8303.818559,0.084056587,697.9906492,7605.82791
North,Dyno1,43531,8809.449504,0.062102953,547.0928247,8262.356679
North,Dyno2,43531,7761.583345,0.031705426,246.0843096,7515.499035
North,Game7,43531,8407.656128,0.08502825,714.8882858,7692.767842
North,Game10,43531,8164.807261,0.062509501,510.3780304,7654.429231
North,Game8,43531,8534.876562,0.042716741,364.5821124,8170.29445
South,Game6,43531,8890.31971,0.037301606,331.6232029,8558.696507
South,Game2,43531,8705.618132,0.002317378,20.17420615,8685.443926
North,Board2,43531,7893.098351,0.048961307,386.4564114,7506.64194
North,Prod T,43531,8367.839341,0.012496291,104.5669591,8263.272382
South,Game1,43531,8533.376998,0.04919086,419.7641517,8113.612846
North,Dyno4,43531,8331.103769,0.058703551,489.0653776,7842.038391
North,Board3,43531,8442.094179,0.077254523,652.1899593,7789.90422
North,Board5,43531,8033.479102,0.055650639,447.0682444,7586.410858
North,Game1,43531,8129.206709,0.016777032,136.3839646,7992.822744
West,Board5,43531,8232.92981,0.083578946,688.0995942,7544.830216
West,Game6,43531,8115.209355,0.0371137,301.1854452,7814.02391
North,Board3,43531,8513.851624,0.010288501,87.59476944,8426.256855
North,Board3,43531,8388.739346,0.010741157,90.10476445,8298.634582
West,Game7,43531,8047.939102,0.08814574,709.391549,7338.547553
North,Game8,43531,7813.31509,0.021584337,168.6452278,7644.669862
West,Dyno5,43531,8328.274606,0.011059713,92.10832629,8236.16628
North,Board4,43531,8138.242354,0.014787304,120.3426678,8017.899686
South,Dyno4,43531,8984.679048,0.056058668,503.6691385,8481.00991
West,Game6,43531,8404.935296,0.078816764,662.449801,7742.485495
North,Game10,43531,8314.663115,0.091293387,759.0737617,7555.589353
South,Game3,43531,8771.329241,0.044498768,390.3133484,8381.015893
West,Dyno4,43531,7949.761202,0.022902533,182.0696719,7767.69153
East,Dyno1,43531,7967.504617,0.060695559,483.5921437,7483.912473
North,Board3,43531,8435.562188,0.087418501,737.4242004,7698.137988
